Tarih,NoktaAdi,HealthFactor,FailFast,E.coli_score,Koliform Bakteri_score,C.Perfringens_score,Arsenik_score,Nitrit_score,Alüminyum_score,Demir_score,Amonyum_score,pH_score,Klorür_score,İletkenlik_score,Oksitlenebilirlik_score,Bulanıklık_score,Tat_score,Koku_score,Renk_score,Toplam Sertlik_score,Tuzluluk_score,RiskClass
2025-01-29,R.erkutlu Şehitlik Önü No:290/a Kadifekale,90.59293168329094,False,1.0,1.0,1.0,0.924,0.87,0.8841,0.5231,0.94,0.9199999999999999,0.8200000000000001,0.8608,0.92,,1.0,1.0,1.0,,,Good
2025-01-29,Türkmenistan Cad. İle 1206 Sok.. Kvs. Evka-1,90.55901982289672,False,1.0,1.0,1.0,0.906,0.87,0.91275,0.5609,0.94,0.9199999999999999,0.812,0.8632,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,1799 Sok No:14 Bostanlı,88.8145093577029,False,1.0,1.0,1.0,0.2440000000000001,0.87,0.97335,0.6975,0.94,0.8800000000000001,0.904,0.7508,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,273/4 No:6 Aile Sağlığı Merkezi Özkanlar,88.83316100536359,False,1.0,1.0,1.0,0.2609999999999999,0.87,0.965,0.53395,0.94,0.8800000000000001,0.9,0.7504000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,34.sok. No:5 Tsm Güzelyalı,89.94371563205578,False,1.0,1.0,1.0,0.711,0.87,0.9488,0.6334500000000001,0.94,0.8399999999999999,0.864,0.8024,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,3586 Sok. No:1 Gürçeşme,90.76462242895386,False,1.0,1.0,1.0,0.91,0.87,0.8735999999999999,0.6435,0.94,1.0,0.8240000000000001,0.8648,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,4058 Sok. İle 4056 Sok. Kavşağı,90.78653314851334,False,1.0,1.0,1.0,0.92,0.87,0.88015,0.63085,0.94,1.0,0.8240000000000001,0.862,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,5227 Sok. No:35/c Çamdibi,89.42952395752951,False,1.0,1.0,1.0,0.478,0.87,0.96325,0.7001,0.94,0.8399999999999999,0.908,0.7847999999999999,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,6276 Sok.i̇le 6279 Sok Kavşağı,88.85308333809674,False,1.0,1.0,1.0,0.2609999999999999,0.87,0.97335,0.6953,0.94,0.8800000000000001,0.908,0.7504000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,65/17 Sok. No:45 Yumurtacı Ahmet Camii,89.951417802738,False,1.0,1.0,1.0,0.714,0.87,0.94935,0.63775,0.94,0.8399999999999999,0.868,0.8028,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,6800 Sok. No:9 Sağlık Ocağı Evka 2,88.82746238103404,False,1.0,1.0,1.0,0.25,0.87,0.973,0.69225,0.94,0.8800000000000001,0.904,0.752,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,682/4 Sok. No:2 Gediz,90.77737792591958,False,1.0,1.0,1.0,0.917,0.87,0.8707,0.6127499999999999,0.94,1.0,0.832,0.8648,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,7019 Sok. No:20/3 Merkez Cami Gümüşpala,88.8890666233197,False,1.0,1.0,1.0,0.29000000000000004,0.87,0.96915,0.44399999999999995,0.94,0.8800000000000001,0.9,0.75,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,8022/1 Sok. No:8/1-b Ataşehir,88.82897720235883,False,1.0,1.0,1.0,0.2509999999999999,0.87,0.97055,0.69145,0.94,0.8800000000000001,0.9,0.75,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,854 Sok No:51/a,89.51419525898616,False,1.0,1.0,1.0,0.4730000000000001,0.87,0.9817,0.68475,0.94,0.8800000000000001,0.912,0.7852,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,8790/5 Sok. 9 Eylül Camii Balatçık,88.69324694904113,False,1.0,1.0,1.0,0.19700000000000006,0.87,0.96585,0.62045,0.94,0.8800000000000001,0.848,0.7192000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,8819 Sok. No:13 Egekent,88.74018129507368,False,1.0,1.0,1.0,0.21599999999999997,0.87,0.96645,0.6547499999999999,0.94,0.8800000000000001,0.848,0.7188,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,90.78095693170235,False,1.0,1.0,1.0,0.918,0.87,0.87865,0.6261,0.94,1.0,0.8200000000000001,0.864,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Atatürk Cad. İle Zübeyde Hanim Cad.kavşağı,88.84540899758971,False,1.0,1.0,1.0,0.258,0.87,0.97165,0.6891,0.94,0.8800000000000001,0.908,0.7512,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Başarı Cad.i̇le 170. Sok.kavşağı,90.774504403765,False,1.0,1.0,1.0,0.916,0.87,0.8722,0.61225,0.94,1.0,0.8240000000000001,0.8648,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Başpehlivan Kara Ali Cad. No:25/a,88.76745622433717,False,1.0,1.0,1.0,0.23099999999999998,0.87,0.9708,0.5409,0.94,0.8800000000000001,0.908,0.7512,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Cumhuriyet Meydanı No:16 Işıkkent,89.18269646650852,False,1.0,1.0,1.0,0.40900000000000003,0.87,0.96245,0.66635,0.94,0.8800000000000001,0.9,0.748,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,89.1321846985243,False,1.0,1.0,1.0,0.388,0.87,0.96515,0.637,0.94,0.8800000000000001,0.9,0.75,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Eski Izmir Cad. No:562/a Kahve,90.79427242609582,False,1.0,1.0,1.0,0.923,0.87,0.8794500000000001,0.643,0.94,1.0,0.8200000000000001,0.864,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Gaziler Cad. No:185 İtfaiye Önü,89.52942424762068,False,1.0,1.0,1.0,0.479,0.87,0.9823,0.6987,0.94,0.8800000000000001,0.912,0.786,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Hürriyet Cad. Polis Mer. No:86 Atatürk,88.79149131393676,False,1.0,1.0,1.0,0.2440000000000001,0.87,0.9639,0.5099499999999999,0.94,0.8800000000000001,0.896,0.75,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Kazım Dirik Cad. No.46,89.8984685186773,False,1.0,1.0,1.0,0.6910000000000001,0.87,0.94095,0.63805,0.94,0.8399999999999999,0.868,0.8036,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Kemalpaşa Cad. No: 46,89.29287765440567,False,1.0,1.0,1.0,0.45799999999999996,0.87,0.99625,0.7016,0.94,0.8,0.908,0.7816,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,90.77254362085226,False,1.0,1.0,1.0,0.914,0.87,0.87465,0.6229,0.94,1.0,0.836,0.8644000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Sakarya Cad.no:112 Manavkuyu,88.77196493898083,False,1.0,1.0,1.0,0.2340000000000001,0.87,0.96265,0.5354,0.94,0.8800000000000001,0.9,0.75,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,Selimiye Cad. No:30/b Gültepe,90.75402410995837,False,1.0,1.0,1.0,0.905,0.87,0.8775999999999999,0.6426499999999999,0.94,1.0,0.8280000000000001,0.8644000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Ulu Önder Cad. İle Gökdere Cad.kavşağı,90.6843699329313,False,1.0,1.0,1.0,0.889,0.87,0.87795,0.3434999999999999,0.94,1.0,0.832,0.8632,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Yavuz Cad. 241/C Osmangazi,90.24578398449036,False,1.0,1.0,1.0,0.892,0.87,0.9821,0.4620000000000001,0.94,0.8,0.904,0.7816,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Çanakkale Cad.i̇le 7057 Sok Kavsağıpınarbaşı,89.1837614797984,False,1.0,1.0,1.0,0.4099999999999999,0.87,0.96585,0.6523,0.94,0.8800000000000001,0.9,0.7488,0.88,,1.0,1.0,1.0,,,Good
2025-02-05,İnönü Cad. İle 100 Sok. Kavşağı,90.75414334981471,False,1.0,1.0,1.0,0.92,0.87,0.8759,0.3454999999999999,0.94,1.0,0.8280000000000001,0.8632,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,İzsu Narlıdere Teknik Amirlik,89.91406767126811,False,1.0,1.0,1.0,0.698,0.87,0.94735,0.6328,0.94,0.8399999999999999,0.864,0.8028,0.92,,1.0,1.0,1.0,,,Good
2025-02-05,Şehitler Cad. No:22 H.mustafa Gökdemir Camii Evka-3,89.18791337991941,False,1.0,1.0,1.0,0.41100000000000003,0.87,0.9665,0.66835,0.94,0.8800000000000001,0.9,0.7488,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,113/19 Sok. No:10 İzyuva,90.11150850981737,False,1.0,1.0,1.0,0.812,0.87,0.91535,0.15349999999999997,0.94,0.8399999999999999,0.8280000000000001,0.8696,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,1620/19 İle 1620/39 Sok. Kavsağı Cengizhan,89.32074759210037,False,1.0,1.0,1.0,0.6380000000000001,0.87,0.97235,0.65795,0.94,0.72,0.908,0.758,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,1643/7 Sok. No:8 Adalet Mah,89.46556934560385,False,1.0,1.0,1.0,0.744,0.87,0.97495,0.66395,0.94,0.68,0.9,0.7584,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,1754 Sok. No:25 Asm Mevlana,90.06671233578172,False,1.0,1.0,1.0,0.795,0.87,0.90815,0.10150000000000003,0.94,0.8399999999999999,0.832,0.87,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,220 Sok. No:163/b Çamlıkule,90.03707562853087,False,1.0,1.0,1.0,0.845,0.87,0.9443,0.485,0.94,0.7600000000000001,0.836,0.8624,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,3 İle 3/8 Sok. Kvs. Adatepe,90.09009324359084,False,1.0,1.0,1.0,0.867,0.87,0.9463,0.515,0.94,0.7600000000000001,0.832,0.8604,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,3513 İle 3514 Sok. Kvs Levent,89.49446337896671,False,1.0,1.0,1.0,0.558,0.87,0.94895,0.5563499999999999,0.94,0.8,0.872,0.822,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,3948/6 Sok. No:2 C.çeşme,89.28954490458906,False,1.0,1.0,1.0,0.512,0.87,0.972,0.476,0.94,0.7600000000000001,0.884,0.8028,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,4969 Sok. No:2/a Çamlık,89.894689152305,False,1.0,1.0,1.0,0.856,0.87,0.9732,0.65515,0.94,0.68,0.848,0.8244,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,514 Sok.. No:3/a Beyazevler,89.69034529899874,False,1.0,1.0,1.0,0.846,0.87,0.97,0.6422,0.94,0.68,0.86,0.8280000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,52/74 İle 52/18 Sok. Kvs Esendere,88.67671683719645,False,1.0,1.0,1.0,0.362,0.87,0.9694,0.50695,0.94,0.72,0.88,0.8024,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,5777 İle 5780 Sok. Kvs. U. Mumcu,89.91459926691246,False,1.0,1.0,1.0,0.865,0.87,0.97525,0.6456999999999999,0.94,0.68,0.852,0.8268,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,6730 Sok. No:6/a Yamaç Mah,89.22395228976725,False,1.0,1.0,1.0,0.637,0.87,0.97325,0.66995,0.94,0.68,0.9,0.758,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,7191 Sok. No:1/a Doğançay,89.3287778420837,False,1.0,1.0,1.0,0.641,0.87,0.97215,0.6722999999999999,0.94,0.72,0.904,0.7584,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,7348 Sok. No:2 Polis Merkezi Yamanlar,89.30023132270142,False,1.0,1.0,1.0,0.629,0.87,0.97035,0.6617999999999999,0.94,0.72,0.904,0.758,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,7659/2 Sok. No:1/b Postacılar Mah,89.35729291110539,False,1.0,1.0,1.0,0.6540000000000001,0.87,0.97195,0.6678499999999999,0.94,0.72,0.9,0.7572,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,8172 Sok. No:90/1 Güzeltepe,89.43042487162631,False,1.0,1.0,1.0,0.6439999999999999,0.87,0.9723,0.6718,0.94,0.7600000000000001,0.9,0.7575999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,8809 Sok. No:141/a Evka-5,89.3096183800623,False,1.0,1.0,1.0,0.595,0.87,0.9674,0.6301,0.94,0.7600000000000001,0.852,0.722,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,8818 Sok. No:38 6 Nolu Sağlık Ocağı Egekent,89.47384891203902,False,1.0,1.0,1.0,0.627,0.87,0.9667,0.60355,0.94,0.8,0.848,0.7223999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,914 Sok. No.7/a Ufuk Mah,89.41601237769966,False,1.0,1.0,1.0,0.524,0.87,0.94765,0.5472999999999999,0.94,0.8,0.868,0.8232,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,A.hatboyu Cd. İle 545 Sok.. Kvs. Akıncılar,89.87559425819543,False,1.0,1.0,1.0,0.851,0.87,0.97555,0.58395,0.94,0.68,0.848,0.8251999999999999,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,A.i̇pekçi Cd. İle 4040 Sok. Kvs. Yesilova,90.0985889732011,False,1.0,1.0,1.0,0.8069999999999999,0.87,0.90925,0.139,0.94,0.8399999999999999,0.836,0.8696,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Alim Dağhan Cd. İle 6716 Sok. Kvs,89.25802162822602,False,1.0,1.0,1.0,0.652,0.87,0.9728,0.6715500000000001,0.94,0.68,0.9,0.758,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,Altan Aydin İle 4165 Sok.. Kvs Aktepe,89.86514708194004,False,1.0,1.0,1.0,0.844,0.87,0.9711,0.63295,0.94,0.68,0.852,0.8240000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Ankara Cad. İle Atatürk Cad. Kav,89.98217271856869,False,1.0,1.0,1.0,0.799,0.87,0.91235,0.11849999999999994,0.94,0.8,0.8240000000000001,0.8704000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Başak Cd. No:16 Bahçe Cafe İnciralti,88.97659150018578,False,1.0,1.0,1.0,0.488,0.87,0.96255,0.6414500000000001,0.94,0.72,0.884,0.8004,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,Dicle Cad. No:88 Aile Sağlığı Merkezi,89.45143453418693,False,1.0,1.0,1.0,0.538,0.87,0.94715,0.5811,0.94,0.8,0.868,0.8208,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Dogus Cad. İle A.yesevi Cd. Kvs. Kuruçeşme,90.02914561243057,False,1.0,1.0,1.0,0.842,0.87,0.9455,0.477,0.94,0.7600000000000001,0.832,0.8612,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Eski Izmir Cad. 3959 Kvs Uzundere,89.08166865538693,False,1.0,1.0,1.0,0.499,0.87,0.97265,0.501,0.94,0.7600000000000001,0.88,0.8036,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,Fatih Cd. İle Beyazıt Cd. Tuğlacı Önü Mersinli,90.09204073661246,False,1.0,1.0,1.0,0.804,0.87,0.9097,0.13749999999999996,0.94,0.8399999999999999,0.84,0.8692,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Hakan Uysal Cad. No:273/1 Çay Mahallesi,89.45798511675098,False,1.0,1.0,1.0,0.659,0.87,0.973,0.61145,0.94,0.7600000000000001,0.904,0.7584,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,Hürriyet Bulvarı No:14/e,89.7722310106986,False,1.0,1.0,1.0,0.713,0.87,0.96005,0.71665,0.94,0.7600000000000001,0.908,0.7867999999999999,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,I.sivri Cd. İle 254 Sok.. Kvs. Kozağaç,89.8949365157621,False,1.0,1.0,1.0,0.7819999999999999,0.87,0.94695,0.486,0.94,0.7600000000000001,0.836,0.8616,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Kahramanlar Cd. No:2 H. Bayram Camii,89.71773222774777,False,1.0,1.0,1.0,0.858,0.87,0.97425,0.6432,0.94,0.68,0.856,0.8284,0.88,,1.0,1.0,1.0,,,Good
2025-02-12,Mithatpaşa Caddesi No:479,89.25371841864586,False,1.0,1.0,1.0,0.489,0.87,0.9624,0.62895,0.94,0.7600000000000001,0.884,0.8024,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Mrk. Bornova Jandarma Komando Ambarlar Yanı,89.98616465174769,False,1.0,1.0,1.0,0.8,0.87,0.9105,0.13249999999999995,0.94,0.8,0.8280000000000001,0.8696,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,R.erkutlu Şehitlik Önü No:290/a Kadifekale,89.95090059256718,False,1.0,1.0,1.0,0.841,0.87,0.9735,0.5996,0.94,0.72,0.86,0.8296,0.92,,1.0,1.0,1.0,,,Good
2025-02-12,Türkmenistan Cad. İle 1206 Sok.. Kvs. Evka-1,90.11500116703345,False,1.0,1.0,1.0,0.8360000000000001,0.87,0.94855,0.51075,0.94,0.8,0.832,0.8612,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,1799 Sok No:14 Bostanlı,89.57798000800251,False,1.0,1.0,1.0,0.71,0.87,0.97875,0.64375,0.94,0.7600000000000001,0.908,0.7512,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,273/4 No:6 Aile Sağlığı Merkezi Özkanlar,89.96866979622166,False,1.0,1.0,1.0,0.8,0.87,0.97235,0.61835,0.94,0.8399999999999999,0.908,0.764,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,34.sok. No:5 Tsm Güzelyalı,90.05816713824345,False,1.0,1.0,1.0,0.885,0.87,0.98495,0.66185,0.94,0.72,0.852,0.8404,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,3586 Sok. No:1 Gürçeşme,90.31052947593054,False,1.0,1.0,1.0,0.857,0.87,0.9077,0.17799999999999994,0.94,0.8800000000000001,0.8280000000000001,0.8728,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,4058 Sok. İle 4056 Sok. Kavşağı,90.06904217515981,False,1.0,1.0,1.0,0.89,0.87,0.98455,0.65185,0.94,0.72,0.86,0.842,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,5227 Sok. No:35/c Çamdibi,90.33121521525813,False,1.0,1.0,1.0,0.862,0.87,0.9267,0.235,0.94,0.8800000000000001,0.836,0.8784,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,6276 Sok.i̇le 6279 Sok Kavşağı,89.75468827107566,False,1.0,1.0,1.0,0.708,0.87,0.97605,0.6484000000000001,0.94,0.7600000000000001,0.908,0.7516,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,65/17 Sok. No:45 Yumurtacı Ahmet Camii,89.32901720302571,False,1.0,1.0,1.0,0.43499999999999994,0.87,0.97455,0.6697,0.94,0.8399999999999999,0.896,0.7884,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,6800 Sok. No:9 Sağlık Ocağı Evka 2,89.5529796864729,False,1.0,1.0,1.0,0.6990000000000001,0.87,0.97875,0.6459,0.94,0.7600000000000001,0.904,0.752,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,682/4 Sok. No:2 Gediz,90.30426791277259,False,1.0,1.0,1.0,0.855,0.87,0.9053,0.1615000000000001,0.94,0.8800000000000001,0.832,0.8772,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,7019 Sok. No:20/3 Merkez Cami Gümüşpala,89.50554122962455,False,1.0,1.0,1.0,0.6779999999999999,0.87,0.9779,0.65405,0.94,0.7600000000000001,0.896,0.7492,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,8022/1 Sok. No:8/1-b Ataşehir,89.50398718168567,False,1.0,1.0,1.0,0.635,0.87,0.9702,0.6789000000000001,0.94,0.8,0.88,0.7468,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,854 Sok No:51/a,90.18198461183039,False,1.0,1.0,1.0,0.848,0.87,0.98375,0.6913,0.94,0.8800000000000001,0.904,0.7928,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,8790/5 Sok. 9 Eylül Camii Balatçık,89.68223538111978,False,1.0,1.0,1.0,0.634,0.87,0.97305,0.6782999999999999,0.94,0.8,0.872,0.7436,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,8819 Sok. No:13 Egekent,89.70361302838035,False,1.0,1.0,1.0,0.643,0.87,0.97225,0.6848000000000001,0.94,0.8,0.876,0.7444,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,90.04438486619604,False,1.0,1.0,1.0,0.879,0.87,0.9847,0.65045,0.94,0.72,0.864,0.8432,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Atatürk Cad. İle Zübeyde Hanim Cad.kavşağı,89.72068115455333,False,1.0,1.0,1.0,0.6930000000000001,0.87,0.97815,0.6489,0.94,0.7600000000000001,0.904,0.7516,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Başarı Cad.i̇le 170. Sok.kavşağı,90.26834413434699,False,1.0,1.0,1.0,0.844,0.87,0.90045,0.06900000000000006,0.94,0.8800000000000001,0.832,0.8748,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Başpehlivan Kara Ali Cad. No:25/a,89.708394924119,False,1.0,1.0,1.0,0.685,0.87,0.97645,0.64955,0.94,0.7600000000000001,0.9696,0.7512,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Cumhuriyet Meydanı No:16 Işıkkent,90.33676631703297,False,1.0,1.0,1.0,0.864,0.87,0.9283,0.24250000000000005,0.94,0.8800000000000001,0.836,0.878,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,90.31248573361151,False,1.0,1.0,1.0,0.854,0.87,0.9311,0.22849999999999993,0.94,0.8800000000000001,0.832,0.8752,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Eski Izmir Cad. No:562/a Kahve,90.07553588270599,False,1.0,1.0,1.0,0.892,0.87,0.98555,0.66825,0.94,0.72,0.86,0.842,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Gaziler Cad. No:185 İtfaiye Önü,90.11980838025283,False,1.0,1.0,1.0,0.821,0.87,0.98285,0.6827,0.94,0.8800000000000001,0.904,0.7916,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Hürriyet Cad. Polis Mer. No:86 Atatürk,90.13815109748778,False,1.0,1.0,1.0,0.791,0.87,0.97315,0.6148,0.94,0.9199999999999999,0.904,0.762,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Kazım Dirik Cad. No.46,89.17993743271695,False,1.0,1.0,1.0,0.40700000000000003,0.87,0.9737,0.6638,0.94,0.8800000000000001,0.904,0.7944,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Kemalpaşa Cad. No: 46,90.32769730010384,False,1.0,1.0,1.0,0.861,0.87,0.9254,0.22849999999999993,0.94,0.8800000000000001,0.832,0.8772,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,90.32063522345118,False,1.0,1.0,1.0,0.863,0.87,0.9057,0.1459999999999999,0.94,0.8800000000000001,0.832,0.8744000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,M.pasa Cad. İle Hüseyin Ögütcen Kavşağı,89.09296776605981,False,1.0,1.0,1.0,0.41100000000000003,0.87,0.97245,0.66205,0.94,0.8399999999999999,0.9,0.7888,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Sakarya Cad.no:112 Manavkuyu,90.08115317194928,False,1.0,1.0,1.0,0.808,0.87,0.97225,0.61395,0.94,0.8800000000000001,0.904,0.7624,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Selimiye Cad. No:30/b Gültepe,90.22965326007221,False,1.0,1.0,1.0,0.865,0.87,0.90835,0.14450000000000007,0.94,0.8399999999999999,0.8280000000000001,0.8735999999999999,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Ulu Önder Cad. İle Gökdere Cad.kavşağı,90.08798954671468,False,1.0,1.0,1.0,0.898,0.87,0.9831,0.66075,0.94,0.72,0.86,0.8424,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,Yavuz Cad. 241/C Osmangazi,90.06277914725581,False,1.0,1.0,1.0,0.796,0.87,0.9729,0.61575,0.94,0.8800000000000001,0.998,0.7616,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Çanakkale Cad.i̇le 7057 Sok Kavsağıpınarbaşı,90.3403618399116,False,1.0,1.0,1.0,0.867,0.87,0.92905,0.2134999999999999,0.94,0.8800000000000001,0.836,0.8784,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,İnönü Cad. İle 100 Sok. Kavşağı,90.06707369935313,False,1.0,1.0,1.0,0.889,0.87,0.9835,0.6587,0.94,0.72,0.856,0.842,0.92,,1.0,1.0,1.0,,,Good
2025-02-19,İzsu Narlıdere Teknik Amirlik,89.10790465098555,False,1.0,1.0,1.0,0.41700000000000004,0.87,0.97295,0.67355,0.94,0.8399999999999999,0.9,0.7892,0.88,,1.0,1.0,1.0,,,Good
2025-02-19,Şehitler Cad. No:22 H.mustafa Gökdemir Camii Evka-3,90.31537690416988,False,1.0,1.0,1.0,0.856,0.87,0.9282,0.2134999999999999,0.94,0.8800000000000001,0.836,0.8784,0.92,,1.0,1.0,1.0,,,Good
2025-02-26,113/19 Sok. No:10 İzyuva,90.32139772499929,False,1.0,1.0,1.0,0.866,0.87,0.9051,0.09750000000000003,0.94,0.8800000000000001,0.8280000000000001,0.8624,0.92,,1.0,1.0,1.0,,,Good
2025-02-26,1620/19 İle 1620/39 Sok. Kavsağı Cengizhan,88.68779655748949,False,1.0,1.0,1.0,0.31100000000000005,0.87,0.93035,0.8034,0.94,0.7600000000000001,0.908,0.7528,0.88,,1.0,1.0,1.0,,,Good
2025-02-26,1643/7 Sok. No:8 Adalet Mah,88.72906101441406,False,1.0,1.0,1.0,0.32599999999999996,0.87,0.9713,0.8271999999999999,0.94,0.7600000000000001,0.908,0.7528,0.88,,1.0,1.0,1.0,,,Good
2025-02-26,1754 Sok. No:25 Asm Mevlana,90.33816732877952,False,1.0,1.0,1.0,0.873,0.87,0.9293,0.08150000000000002,0.94,0.8800000000000001,0.8280000000000001,0.8628,0.92,,1.0,1.0,1.0,,,Good
2025-02-26,220 Sok. No:163/b Çamlıkule,90.46686636037992,False,1.0,1.0,1.0,0.9410000000000001,0.87,0.9592,0.6649499999999999,0.94,0.8399999999999999,0.836,0.8624,0.92,,1.0,1.0,1.0,,,Good
2025-02-26,3 İle 3/8 Sok. Kvs. Adatepe,90.39994949603208,False,1.0,1.0,1.0,0.923,0.87,0.94015,0.4525,0.94,0.8399999999999999,0.836,0.8624,0.92,,1.0,1.0,1.0,,,Good
