Location,Model,n_train,n_val,n_test,Train_R2,Train_RMSE,Train_MAE,Train_MAPE,Train_MedAE,Val_R2,Val_RMSE,Val_MAE,Val_MAPE,Val_MedAE,Test_R2,Test_RMSE,Test_MAE,Test_MAPE,Test_MedAE
3586 Sok. No:1 Gürçeşme,Ridge,14,3,3,0.8367420974791007,0.08997395764542686,0.06938404590445149,0.0007684903888141869,0.06730587433468571,-4.282472184200887,0.24576198783826278,0.22877430716251013,0.002537538092667815,0.22874706643769116,-29.034986242855027,1.2241758278938106,1.2147449773161298,0.013533115096900958,1.2442967614625218
3586 Sok. No:1 Gürçeşme,RandomForest,14,3,3,0.1577189340068068,0.20436580806218718,0.14908998423518025,0.0016521196569693694,0.10239345508210818,-0.5076237813992361,0.13129330820937224,0.0952874455012136,0.0010579857849379092,0.03697932353475153,-4.837598945963652,0.5396935261717739,0.4859903213796315,0.005421885389034087,0.4613129313365647
3586 Sok. No:1 Gürçeşme,GradientBoosting,14,3,3,-0.00018811300127197228,0.2227001769605001,0.16230464284680274,0.001798605868392294,0.11813961768935854,-0.469286057440254,0.12961321416110555,0.09223734167277087,0.0010241546765976004,0.028479166022691516,-4.911926420626426,0.54311849380572,0.49505791388496806,0.005522612865510294,0.47936601389099565
3586 Sok. No:1 Gürçeşme,XGBoost,14,3,3,0.01162393451885746,0.22138124614598115,0.16019756591119919,0.0017753079304732148,0.1163314511854523,-0.47807629837359844,0.13000035198046464,0.092469406280325,0.00102673410859808,0.027915985567659618,-4.92417246271275,0.543680714201711,0.4957820821542451,0.00553067563503298,0.48006220771365804
