Location,Model,n_train,n_val,n_test,Train_R2,Train_RMSE,Train_MAE,Train_MAPE,Train_MedAE,Val_R2,Val_RMSE,Val_MAE,Val_MAPE,Val_MedAE,Test_R2,Test_RMSE,Test_MAE,Test_MAPE,Test_MedAE
Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,Ridge,14,3,4,0.8994944650071839,0.18567187080910902,0.15565213228785016,0.001738251094748703,0.12494717075632167,-18.624385157993046,0.9921834257619936,0.7935557093769224,0.0088938531046507,0.6319448895614386,-4.916092401635881,0.9663005923300683,0.8500150000416866,0.009542476746826359,0.6183625181641901
Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,RandomForest,14,3,4,0.2265948058191386,0.5150562549867916,0.47901717350609985,0.005347189363661052,0.5002706738780915,-2.5182047301350345,0.4201017518304017,0.36106557366050634,0.004049688877780157,0.3638332543751517,-1.2326520883215002,0.5936155895449248,0.45234593958388203,0.00508830570679881,0.3908974924990005
Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,GradientBoosting,14,3,4,-0.000745992588877531,0.5858859094312023,0.5323444298480179,0.005940474186052639,0.566426918698248,-1.4876593763356563,0.3532558768036727,0.2994866738964059,0.003359587150369473,0.3854876708551416,-0.6491531731141111,0.5101821608260014,0.3917973117582285,0.004406278712439748,0.31972157916298016
Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,XGBoost,14,3,4,0.8805922219236326,0.20237992566902435,0.1670713629186094,0.00186445945007594,0.18722551493391393,-2.9761905096361576,0.44660906171137504,0.36722907860769755,0.004117893698625194,0.205798636146298,-2.6419328345328092,0.7581597730123455,0.6606904888301166,0.007422478932225028,0.617357765837447
